upper,effects,lower,ate,z_values
-0.1232084708104711,-0.4625382821321088,-0.8018680934537465,0.0,-1.7144182573044016
-0.13001400237440697,-0.4627161297294512,-0.7954182570844954,0.0,-1.658484742346402
-0.1459548557021863,-0.4669959493603778,-0.7880370430185692,0.0,-1.576011262540505
-0.15334588876505512,-0.47183944481729245,-0.7903330008695297,0.0,-1.5246816375261607
-0.16337802147074026,-0.4795813814722211,-0.795784741473702,0.0,-1.4525121304638227
-0.17737189815724402,-0.48764128270214524,-0.7979106672470464,0.0,-1.3917007202410199
-0.18868775485491635,-0.49315845960127447,-0.7976291643476325,0.0,-1.3512796738283397
-0.20825460828274595,-0.4996228543402956,-0.7909911003978451,0.0,-1.2911313308400365
-0.2168688348704162,-0.5053541493394011,-0.7938394638083861,0.0,-1.216236212856429
-0.21642055239477115,-0.5023221695539755,-0.7882237867131798,0.0,-1.155487407628078
-0.21621253488578168,-0.4989306954827303,-0.7816488560796788,0.0,-1.1113378338892788
-0.20554602999160465,-0.48930852568799277,-0.7730710213843809,0.0,-1.0552414573892461
-0.18957477766720127,-0.47245906962583684,-0.7553433615844725,0.0,-0.9733962062337137
-0.16898757255095848,-0.4487329712959579,-0.7284783700409574,0.0,-0.9024451097017911
-0.15411684101355677,-0.4370987805078976,-0.7200807200022383,0.0,-0.8662282981810873
-0.13436384761514686,-0.41937158838667615,-0.7043793291582054,0.0,-0.8156291692951694
-0.11242005074765965,-0.38612641768866046,-0.6598327846296612,0.0,-0.7265906511140023
-0.10138679066958745,-0.35539092343175965,-0.6093950561939319,0.0,-0.6776854105773392
-0.02740374154742048,-0.22015388801597846,-0.41290403448453644,0.0,-0.5831458420782769
0.04308317872177726,-0.10349367728694904,-0.25007053329567536,0.0,-0.5147143555393721
0.16078243042931673,0.04254022523188605,-0.07570197996554462,0.0,-0.4071844506396704
0.2078442668275443,0.08541386925671951,-0.037016528314105276,0.0,-0.3621069725522465
0.2768760484089795,0.14752165723536131,0.018167266061743154,0.0,-0.2936618410852831
0.3214178366169447,0.18019026043366404,0.038962684250383434,0.0,-0.24507315761377124
0.3577498242593117,0.20915615964977635,0.060562495040241,0.0,-0.17492247994997207
0.38729997959147544,0.22844838721532196,0.06959679483916847,0.0,-0.09192683918267891
0.4085777253777284,0.23999929016778399,0.07142085495783954,0.0,-0.03110224584385124
0.44273363372213054,0.26068531302926556,0.07863699233640059,0.0,0.03295584469496732
0.475182763621725,0.2846745824689273,0.09416640131612958,0.0,0.10014427940389098
0.5132412590923408,0.3065794492358269,0.09991763937931308,0.0,0.17811550281354144
0.547734468200941,0.3384139781820975,0.12909348816325406,0.0,0.2818047468804571
0.565934721584196,0.357188803844304,0.14844288610441206,0.0,0.3606772137689366
0.5809702473608029,0.3673947208368397,0.15381919431287652,0.0,0.45794210337667784
0.5611479799209634,0.34813667041640506,0.13512536091184665,0.0,0.5505622722333529
0.5502950436219921,0.33449046128115034,0.11868587894030855,0.0,0.622113222680239
0.5477200124852832,0.3233505977242781,0.0989811829632729,0.0,0.6982756989430325
0.5387558277505565,0.3131349076905157,0.08751398763047488,0.0,0.755945184769382
0.5294882613846511,0.30557796205519794,0.08166766272574477,0.0,0.8161410763236865
0.5323058332588181,0.30483997459956425,0.07737411594031043,0.0,0.8791384908322851
0.5308642384262057,0.30306738194129346,0.0752705254563813,0.0,0.9190562870805149
0.5272595947492289,0.2944584100574188,0.06165722536560875,0.0,1.0052655775049524
0.5213640191232336,0.2842655936778474,0.04716716823246117,0.0,1.092372034321898
0.526393022348753,0.28901002154266014,0.051627020736567386,0.0,1.1670961869596086
0.5447091935622512,0.30454249088889496,0.06437578821553863,0.0,1.2228798455246896
0.5690185175603317,0.3310155501511244,0.09301258274191707,0.0,1.336605659062951
0.58800314481332,0.3480393654882665,0.10807558616321311,0.0,1.4079242761109105
0.6036931012876721,0.3658635096996011,0.1280339181115301,0.0,1.463198831570996
0.6199650136367083,0.3764014402207365,0.13283786680476467,0.0,1.5259295550013
0.6293906189281686,0.3853519946584397,0.14131337038871078,0.0,1.6278966407640985
0.6293537093867888,0.3848765070662856,0.1403993047457824,0.0,1.6755878775909374
