upper,effects,lower,ate,ate_upper,ate_lower,z_values
0.859084957431812,0.34408654509802167,-0.17091186723576862,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.7144182573044016
0.8583085845510767,0.34390869750067943,-0.17049118954971787,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.658484742346402
0.8523164025164678,0.3396288778697526,-0.1730586467769626,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.576011262540505
0.8466054695226003,0.3347853824128382,-0.17703470469692395,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.5246816375261607
0.8342564327249764,0.3270434457579094,-0.18016954120915768,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.4525121304638227
0.8226366657606068,0.3189835445279852,-0.1846695767046364,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.3917007202410199
0.8126936152125926,0.31346636762885594,-0.18576087995488078,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.3512796738283397
0.7876971140443304,0.307001972889835,-0.1736931682646604,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.2911313308400365
0.7871128578624667,0.30127067789072937,-0.18457150208100792,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.216236212856429
0.7936045699241727,0.30430265767615516,-0.18499925457186245,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.155487407628078
0.7896941793645538,0.30769413174740023,-0.17430591586975325,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.1113378338892788
0.7994412748491315,0.3173163015421377,-0.1648086717648562,0.8066248272301304,1.1767363488967668,0.436513305563494,-1.0552414573892461
0.821066250745467,0.3341657576042936,-0.15273473553687977,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.9733962062337137
0.8444556612790382,0.35789185593417283,-0.12867194941069243,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.9024451097017911
0.863672346448991,0.3695260467222329,-0.12462025300452528,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.8662282981810873
0.8729016039314396,0.3872532388434543,-0.09839512624453095,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.8156291692951694
0.9022089037181529,0.4204984095414701,-0.061212084635212605,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.7265906511140023
0.9178182264204158,0.45123390379837097,-0.015350418823673773,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.6776854105773392
1.016202232686423,0.5864709392141522,0.1567396457418812,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.5831458420782769
1.1007941952649505,0.7031311499431814,0.3054681046214122,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.5147143555393721
1.2274623357387702,0.8491650524620167,0.4708677691852631,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.4071844506396704
1.2614402877265014,0.89203869648685,0.5226371052471985,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.3621069725522465
1.3281088233617002,0.9541464844654918,0.5801841455692833,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.2936618410852831
1.365660832110286,0.9868150876637946,0.607969343217303,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.24507315761377124
1.4018082973635173,1.0157809868799068,0.6297536763962964,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.17492247994997207
1.4255247050779434,1.0350732144454526,0.6446217238129619,0.8066248272301304,1.1767363488967668,0.436513305563494,-0.09192683918267891
