upper,effects,lower,ate,z_values
0.02150029653292615,-0.08461163864603438,-0.1907235738249949,0.0,0.0
-0.00019682648198519892,-0.09397812262637392,-0.18775941877076263,0.0,1.0
0.04097055877138347,-0.018249896738557266,-0.07747035224849799,0.0,2.0
0.03551552320264193,-0.0309117899917715,-0.09733910318618494,0.0,3.0
0.18581210835189158,0.09880056513871682,0.01178902192554207,0.0,4.0
0.25343370882156663,0.14555358250968695,0.037673456197807265,0.0,5.0
