upper,effects,lower,ate,z_values
0.08769230114034798,-0.0379432020612419,-0.1635787052628318,0.0,0.0
0.3387080200720237,0.1848467464464008,0.030985472820777876,0.0,1.0
0.22694002781467015,0.11176760744440584,-0.003404812925858494,0.0,2.0
0.12509885086417905,0.03600976758833424,-0.053079315687510564,0.0,3.0
0.06551890221924404,-0.026780941494482808,-0.11908078520820965,0.0,4.0
-0.04410495431731434,-0.20358719706747128,-0.3630694398176282,0.0,5.0
0.18948314880422074,0.08971877430247145,-0.010045600199277832,0.0,6.0
0.12814376417127685,-0.020610078719371462,-0.16936392161001976,0.0,7.0
0.020124200565129605,-0.06224402505377358,-0.14461225067267675,0.0,8.0
0.042827248900286434,-0.04794570107370915,-0.13871865104770473,0.0,9.0
