upper,effects,lower,ate,z_values
0.04338762446418145,-0.021629389652319746,-0.08664640376882093,0.0,0.0
0.2178107790184149,0.115435637973864,0.013060496929313117,0.0,1.0
0.11617015821962426,0.039120587356460144,-0.03792898350670398,0.0,2.0
0.09307404115165918,0.036624322363263115,-0.01982539642513296,0.0,3.0
0.051561892750301444,-0.02200896965312481,-0.09557983205655106,0.0,4.0
-0.04119129171755491,-0.1430077452734061,-0.24482419882925727,0.0,5.0
0.20649024555369383,0.11670743749691563,0.026924629440137446,0.0,6.0
0.13295323866797712,0.017420829941110858,-0.0981115787857554,0.0,7.0
-0.0036539609570132026,-0.06675527250712966,-0.12985658405724612,0.0,8.0
0.04247716324729131,-0.03878870490323104,-0.12005457305375339,0.0,9.0
