upper,effects,lower,ate,z_values
-0.0755775751694342,-0.5876289288606169,-1.0996802825517995,0.0,-1.703181048890666
-0.08499116447537469,-0.5879690457832347,-1.0909469270910948,0.0,-1.6538694329441326
-0.09864171160712565,-0.58709339840572,-1.0755450852043142,0.0,-1.5739472046283698
-0.1007508406198267,-0.5820106440890067,-1.0632704475581867,0.0,-1.497003369350394
-0.10863268075794003,-0.5777739056017781,-1.0469151304456161,0.0,-1.3921711923944824
-0.09873080083923913,-0.5675979284803372,-1.0364650561214352,0.0,-1.3142955331682065
-0.07548591382472758,-0.5438554922861492,-1.0122250707475708,0.0,-1.2376413581057553
-0.03813966337182523,-0.5074104001159542,-0.9766811368600832,0.0,-1.151452736389718
-0.0176078067056214,-0.48295990891023644,-0.9483120111148515,0.0,-1.0825764805017208
-0.010551439522390904,-0.46286174005902025,-0.9151720405956496,0.0,-1.0243658046747364
-0.0019020632063867504,-0.43659653810961374,-0.8712910130128407,0.0,-0.9546184357866814
-0.002202524439143927,-0.41988034427491977,-0.8375581641106956,0.0,-0.9076830320544016
-0.009219701438222705,-0.3982171253527039,-0.7872145492671851,0.0,-0.8559061581643023
-0.006887838310202399,-0.36843421680877997,-0.7299805953073575,0.0,-0.8072833883893775
0.006754124801777173,-0.31619896085658716,-0.6391520465149515,0.0,-0.7126418432086534
0.02036572679288784,-0.25088052704171193,-0.5221267808763117,0.0,-0.6391104561673464
0.039708097844648405,-0.19092031561157213,-0.42154872906779267,0.0,-0.584878157321284
0.04331198681347939,-0.12999528191974047,-0.3033025506529603,0.0,-0.524097593157905
0.06615380363827188,-0.07817709514895298,-0.22250799393617782,0.0,-0.46858852772872656
0.12170299338047295,-0.009719730617392494,-0.14114245461525793,0.0,-0.3912941550027762
0.19546065622827297,0.053785803769929516,-0.08788904868841392,0.0,-0.3215992115937141
0.28287903653971247,0.11468609049552074,-0.053506855548671,0.0,-0.25946482402049914
0.3653858676229744,0.16586908917506094,-0.03364768927285258,0.0,-0.15596772805278009
0.41157285899150275,0.20245514695811107,-0.006662565075280652,0.0,-0.0957796262837336
0.4706347674043716,0.2498558358560164,0.02907690430766119,0.0,-0.01905420610035302
0.5308459205291043,0.2967229432727421,0.06259996601637993,0.0,0.05285780101162307
0.5868248212198328,0.3420763363813868,0.0973278515429408,0.0,0.10941182240176406
0.6398419580729041,0.380769007979924,0.12169605788694393,0.0,0.17805017014536229
0.7001007505078619,0.4223509716334466,0.14460119275903127,0.0,0.267709518263319
0.7112261473605405,0.42368059698388333,0.1361350466072262,0.0,0.3524254616134985
0.690541274034671,0.407544088663625,0.12454690329257906,0.0,0.3967007120681454
0.645464054085037,0.37159710606800106,0.09773015805096508,0.0,0.47706458432780585
0.5707545579156849,0.3083953763563828,0.046036194797080765,0.0,0.5552102505834607
0.5312024838407066,0.27590594508475125,0.020609406328795987,0.0,0.6180680164628675
0.521187504252768,0.2673010236482394,0.013414543043710647,0.0,0.683362415291856
0.5222265328891104,0.26423446164083275,0.006242390392555142,0.0,0.7516821820816219
0.5343845803627487,0.26829190067339054,0.0021992209840323573,0.0,0.8032528507228828
0.5381062252354238,0.25745704676346587,-0.02319213170849216,0.0,0.8874016402339868
0.5273332649011809,0.24090085423933869,-0.04553155642250353,0.0,0.9446558350564406
0.514033206634469,0.22046811271426192,-0.07309698120594516,0.0,1.0149798303215998
0.5020259669769117,0.20642217009855193,-0.08918162677980787,0.0,1.0634540622374122
0.4896608142465936,0.18555718000137647,-0.11854645424384067,0.0,1.1211406188508906
0.4754638862312906,0.1648067652102262,-0.14585035581083822,0.0,1.1867166120962227
0.47029275594488185,0.1576161400019157,-0.15506047594105044,0.0,1.270190063593842
0.5220308945272056,0.20834584881709678,-0.10533919689301208,0.0,1.3792057438688927
0.5741351895085494,0.2571222344242345,-0.05989072066008033,0.0,1.469120907688674
0.6027155301881487,0.27980445776249885,-0.04310661466315102,0.0,1.5176831600188423
0.6273551042739351,0.29861467404707953,-0.03012575617977603,0.0,1.5694974089450175
0.6744873463985117,0.34107700659614154,0.007666666793771426,0.0,1.6470348959634276
0.7263577264681726,0.3860452792593784,0.04573283205058426,0.0,1.7144906242704714
