upper,effects,lower,ate,ate_upper,ate_lower,z_values
1.1290042442546613,0.7612056714870249,0.3934070987193885,0.8066248272301304,1.1767363488967668,0.436513305563494,0.0
1.3475520742219373,0.9657283803800005,0.5839046865380637,0.8066248272301304,1.1767363488967668,0.436513305563494,1.0
1.209725315594474,0.8391054532648345,0.468485590935195,0.8066248272301304,1.1767363488967668,0.436513305563494,2.0
1.1556355454196887,0.7812671227510144,0.4068987000823402,0.8066248272301304,1.1767363488967668,0.436513305563494,3.0
1.1831279777572643,0.8193691751137789,0.4556103724702936,0.8066248272301304,1.1767363488967668,0.436513305563494,4.0
1.1039547213796679,0.7172811660161962,0.3306076106527244,0.8066248272301304,1.1767363488967668,0.436513305563494,5.0
1.2072593763933623,0.8401731684346858,0.4730869604760094,0.8066248272301304,1.1767363488967668,0.436513305563494,6.0
1.121195898311002,0.7335013862859918,0.34580687426098167,0.8066248272301304,1.1767363488967668,0.436513305563494,7.0
1.1951292010114185,0.8113789637659388,0.427628726520459,0.8066248272301304,1.1767363488967668,0.436513305563494,8.0
1.1222310466287335,0.7298550220728374,0.3374789975169412,0.8066248272301304,1.1767363488967668,0.436513305563494,9.0
