upper,effects,lower,ate,ate_upper,ate_lower,z_values
0.3805412666600366,-0.1408086536736836,-0.6621585740074037,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,0.0
0.4354901059371261,-0.05508373279222464,-0.5456575715215753,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,1.0
0.4345189102173652,-0.05184782117681572,-0.5382145525709966,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,2.0
0.42117877670826254,-0.12510939603969032,-0.6713975687876431,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,3.0
0.3663167681637183,-0.12926681310611943,-0.6248503943759571,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,4.0
0.33711729938738766,-0.18507429305882658,-0.7072658855050409,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,5.0
0.36973785513628954,-0.1514835044592057,-0.6727048640547009,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,6.0
0.3557645473611838,-0.16252574992524374,-0.6808160472116712,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,7.0
0.3658706256782212,-0.11998359381140533,-0.6058378133010318,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,8.0
0.3674225683036334,-0.13365183743523956,-0.6347262431741125,-0.12449484126476149,0.36678697248066816,-0.6157766550101911,9.0
