upper,effects,lower,ate,z_values
0.06764594940628835,-0.015471990252716745,-0.09858992991172183,0.0,0.0
0.17983214503331474,0.06460216606411821,-0.0506278129050783,0.0,1.0
0.08896413535450498,0.0005004802859867891,-0.0879631747825314,0.0,2.0
0.14208319821590182,0.07780786074259362,0.013532523269285404,0.0,3.0
0.04467151256431911,-0.042113927216095325,-0.12889936699650975,0.0,4.0
0.10754753715175172,0.0003857987251958128,-0.1067759397013601,0.0,5.0
0.0279431851783856,-0.05416462129907799,-0.13627242777654158,0.0,6.0
0.060168137530619094,-0.03211190229238379,-0.12439194211538668,0.0,7.0
0.062258683726175566,-0.007969249600451887,-0.07819718292707933,0.0,8.0
0.01925189396180605,-0.0554844961706339,-0.13022088630307385,0.0,9.0
