grid,density
-0.5450042140984436,0.007158545793669922
-0.5426163794745081,0.007316535356854686
-0.5402285448505727,0.007494526628961643
-0.5378407102266373,0.0077037694824004
-0.5354528756027018,0.007911075445885452
-0.5330650409787664,0.008116444519416795
-0.5306772063548308,0.008349217298401915
-0.5282893717308954,0.008605009559090906
-0.52590153710696,0.008858477551835447
-0.5235137024830245,0.009109621276635537
-0.5211258678590891,0.009358440733491182
-0.5187380332351537,0.009604935922402379
-0.5163501986112182,0.009849106843369126
-0.5139623639872828,0.010090953496391422
-0.5115745293633474,0.010330475881469271
-0.5091866947394119,0.010567673998602672
-0.5067988601154765,0.010802547847791624
-0.504411025491541,0.011035097429036125
-0.5020231908676055,0.01126532274233619
-0.4996353562436701,0.011493223787691787
-0.4972475216197346,0.011718800565102955
-0.4948596869957992,0.011942053074569659
-0.49247185237186375,0.012162981316091918
-0.4900840177479283,0.012433819781174325
-0.4876961831239929,0.012727576852908908
-0.48530834850005744,0.013049618466443006
-0.482920513876122,0.01336856105605117
-0.4805326792521865,0.013684404621733412
-0.4781448446282511,0.013997149163489715
-0.47575701000431564,0.014306794681320088
-0.4733691753803802,0.014613341175224523
-0.47098134075644477,0.015001404323510369
-0.4685935061325093,0.015410162051614227
-0.46620567150857384,0.015855038752031356
-0.4638178368846384,0.016349332811795528
-0.46143000226070296,0.016854530817617817
-0.45904216763676753,0.017355080287551207
-0.4566543330128321,0.017850981221595705
-0.45426649838889666,0.01834223361975131
-0.45187866376496116,0.018835662211597964
-0.4494908291410257,0.01937207433753837
-0.4471029945170903,0.01990345054959913
-0.44471515989315485,0.020475291804926965
-0.44232732526921936,0.021070559077850902
-0.4399394906452839,0.021734931729051478
-0.4375516560213485,0.022407770526659848
-0.43516382139741305,0.02311658441886186
-0.4327759867734776,0.02388573795849704
-0.4303881521495422,0.024647918694298877
-0.42800031752560674,0.02540312662626736
-0.4256124829016713,0.02620364115366729
-0.4232246482777358,0.027048703965962238
-0.4208368136538004,0.027925889629838795
-0.41844897902986494,0.028814586871616126
-0.41606114440592945,0.029697497581001108
-0.413673309781994,0.03062441346696554
-0.4112854751580586,0.03155321415581312
-0.40889764053412314,0.03251751681086675
-0.4065098059101877,0.033525087469763334
-0.40412197128625227,0.034525705111128006
-0.40173413666231683,0.03552986027860358
-0.3993463020383814,0.0365662979597271
-0.39695846741444596,0.037618812571368905
-0.39457063279051047,0.03869020375897993
-0.39218279816657503,0.039751523118831636
-0.3897949635426396,0.04080277065092405
-0.3874071289187041,0.04184394635525722
-0.38501929429476867,0.042875050231831094
-0.38263145967083323,0.04389608228064569
-0.3802436250468978,0.04494844722367359
-0.37785579042296236,0.04600354675169126
-0.3754679557990269,0.047048187073958934
-0.3730801211750915,0.04808236819047656
-0.37069228655115605,0.0491472456188914
-0.3683044519272206,0.050214721233008165
-0.3659166173032851,0.05131632764778163
-0.3635287826793497,0.052420957528092504
-0.36114094805541425,0.053564163832650065
-0.35875311343147875,0.05471631458214611
-0.3563652788075433,0.055890637519418744
-0.3539774441836079,0.05708208172985308
-0.35158960955967244,0.05834119104059451
-0.349201774935737,0.05958751687764146
-0.34681394031180157,0.06082105924099392
-0.34442610568786614,0.062041818130651946
-0.3420382710639307,0.06333550521157798
-0.3396504364399952,0.06463909875061251
-0.33726260181605977,0.06592913405997104
-0.33487476719212433,0.06720561113965366
-0.33248693256818884,0.06848097182130025
-0.3300990979442534,0.0697847494110843
-0.32771126332031797,0.07109501977751302
-0.32532342869638253,0.07246092802210712
-0.3229355940724471,0.07387682575323162
-0.32054775944851166,0.07534150331322674
-0.3181599248245762,0.07684464085484884
-0.3157720902006408,0.0783318958988505
-0.31338425557670535,0.07980326844523178
-0.31099642095276986,0.0812587584939927
-0.3086085863288344,0.08273657961162678
-0.306220751704899,0.08424180264818962
-0.3038329170809635,0.08575780340482207
-0.30144508245702806,0.08725714690785259
-0.2990572478330926,0.08876546567111487
-0.2966694132091572,0.09031301300769144
-0.29428157858522175,0.09190736828913373
-0.2918937439612863,0.09350180055512668
-0.2895059093373509,0.09507841343354549
-0.2871180747134154,0.09663720692439029
-0.28473024008947995,0.09817818102766096
-0.2823424054655445,0.09970133574335746
-0.2799545708416091,0.10120667107147989
-0.27756673621767364,0.10275738115480268
-0.2751789015937382,0.10433563950883258
-0.2727910669698027,0.10594545677777367
-0.2704032323458673,0.10758950716080999
-0.26801539772193184,0.10925700058192532
-0.2656275630979964,0.11092226905658342
-0.26323972847406096,0.1125677812537137
-0.2608518938501255,0.11419353717331619
-0.25846405922619003,0.11589583679244325
-0.2560762246022546,0.11761890458251684
-0.25368838997831916,0.11937411924603779
-0.2513005553543837,0.12123297805355641
-0.2489127207304483,0.12322008507575062
-0.24652488610651285,0.12521636449027929
-0.24413705148257736,0.12726413434078832
-0.24174921685864192,0.12934604089387047
-0.2393613822347065,0.13142740808071993
-0.23697354761077105,0.13349171118509973
-0.23458571298683562,0.1356171216389225
-0.23219787836290012,0.1377335726761758
-0.2298100437389647,0.13983294547690794
-0.22742220911502925,0.1420561515863836
-0.2250343744910938,0.14425940507686538
-0.22264653986715838,0.14643631686397668
-0.22025870524322294,0.14868967875372474
-0.21787087061928745,0.151066451926884
-0.215483035995352,0.15352973511880463
-0.21309520137141658,0.15600820444746977
-0.21070736674748114,0.1584869729231026
-0.2083195321235457,0.1609851701330768
-0.20593169749961027,0.16349280018814752
-0.20354386287567477,0.16598556758439872
-0.20115602825173934,0.16853333184330554
-0.1987681936278039,0.17115163081832643
-0.19638035900386847,0.173777436396799
-0.19399252437993303,0.1764183339825623
-0.1916046897559976,0.17923727441348278
-0.1892168551320621,0.18219391095945453
-0.18682902050812666,0.1851560888798043
-0.18444118588419123,0.18812304531080465
-0.1820533512602558,0.19113774787640295
-0.17966551663632035,0.19417705522119552
-0.17727768201238492,0.19723598753570473
-0.17488984738844943,0.20034402980800498
-0.172502012764514,0.20343259802144983
-0.17011417814057855,0.20653542738246058
-0.16772634351664312,0.20960755432862171
-0.16533850889270768,0.21277280622830624
-0.1629506742687722,0.21592422719196008
-0.16056283964483675,0.2190839542393843
-0.15817500502090132,0.2222697671704523
-0.15578717039696588,0.22546618882991667
-0.15339933577303044,0.22869386883671108
-0.151011501149095,0.2319727236225371
-0.14862366652515951,0.23526036018926652
-0.14623583190122408,0.2385649700692501
-0.14384799727728864,0.24184848531380654
-0.1414601626533532,0.2451230878681478
-0.13907232802941777,0.24840949762215928
-0.13668449340548233,0.25172289235305634
-0.13429665878154684,0.25503283281943334
-0.1319088241576114,0.2583524821406836
-0.12952098953367597,0.2616773986498488
-0.12713315490974053,0.2650436339773532
-0.1247453202858051,0.26847731720070067
-0.12235748566186966,0.27188977525668845
-0.11996965103793417,0.27529329303597067
-0.11758181641399873,0.27873451071953875
-0.1151939817900633,0.28232079261104315
-0.11280614716612786,0.28603605531612497
-0.11041831254219242,0.2897536121229196
-0.10803047791825698,0.29344160878968745
-0.10564264329432149,0.29711624666377107
-0.10325480867038606,0.30074052539905805
-0.10086697404645062,0.3043412480543149
-0.09847913942251518,0.3079428441734195
-0.09609130479857975,0.31157945374009877
-0.09370347017464431,0.3152627593571578
-0.09131563555070882,0.31892199715311514
-0.08892780092677338,0.32256531107393566
-0.08653996630283795,0.32615594158801514
-0.08415213167890251,0.32973461691630596
-0.08176429705496707,0.333438679587508
-0.07937646243103158,0.3372012370831618
-0.07698862780709614,0.3410129718610101
-0.07460079318316071,0.344787865046048
-0.07221295855922527,0.3485636351361677
-0.06982512393528983,0.35236227489667366
-0.0674372893113544,0.3561126222841221
-0.0650494546874189,0.3598858121150255
-0.06266162006348347,0.3636544006145134
-0.06027378543954803,0.3674730172442338
-0.0578859508156126,0.3714465366645204
-0.05549811619167716,0.3753962613835257
-0.053110281567741724,0.3792855551359756
-0.05072244694380623,0.3831839540741482
-0.048334612319870796,0.3870936688370452
-0.04594677769593536,0.39098716612888096
-0.04355894307199992,0.39492572939956466
-0.041171108448064486,0.39884110463426337
-0.03878327382412905,0.4028838969610398
-0.03639543920019361,0.4069053245867905
-0.03400760457625818,0.41108539975435265
-0.03161976995232274,0.41530155489123
-0.029231935328387193,0.4195567194059885
-0.026844100704451757,0.42397682132989994
-0.02445626608051632,0.4283517657803749
-0.022068431456580884,0.4326573695705071
-0.019680596832645447,0.43703968201441773
-0.01729276220871001,0.4416963560574566
-0.014904927584774574,0.446430129812409
-0.012517092960839138,0.45110481819704473
-0.010129258336903701,0.4558979313013272
-0.007741423712968265,0.46072610127563307
-0.005353589089032829,0.46560576270129594
-0.002965754465097281,0.4705192286024839
-0.0005779198411618447,0.47546448506494243
0.0018099147827735917,0.4803890248678555
0.004197749406709028,0.48534237205682085
0.006585584030644465,0.490343253627563
0.008973418654579901,0.4955167777599566
0.011361253278515338,0.500733971013142
0.013749087902450774,0.5059708952546215
0.01613692252638621,0.5112609031317124
0.018524757150321647,0.5165443875693213
0.020912591774257083,0.5218060743405936
0.02330042639819252,0.5270292562072411
0.025688261022128067,0.5322366672230918
0.028076095646063504,0.5373986974040231
0.03046393026999894,0.5424846866030016
0.032851764893934376,0.5475673553352158
0.03523959951786981,0.5526330035660372
0.03762743414180525,0.5577424322270309
0.040015268765740686,0.5629218655643452
0.04240310338967612,0.5680536470922443
0.04479093801361156,0.5732229339320063
0.047178772637546995,0.5784350382296601
0.04956660726148243,0.5836690681411907
0.05195444188541787,0.5888206102125628
0.054342276509353415,0.5938803437001299
0.05673011113328885,0.5989165346058757
0.05911794575722429,0.6039600845883649
0.061505780381159725,0.6090676633686899
0.06389361500509516,0.6141872562410744
0.0662814496290306,0.6193087555143569
0.06866928425296603,0.6243546880486496
0.07105711887690147,0.6293923141997672
0.07344495350083691,0.6344485401865978
0.07583278812477234,0.6394557139340201
0.07822062274870778,0.6444281836523492
0.08060845737264333,0.6494108411461317
0.08299629199657876,0.6544752754579847
0.0853841266205142,0.6596420630185937
0.08777196124444964,0.664860389793424
0.09015979586838507,0.6700805443606774
0.09254763049232051,0.675255352194983
0.09493546511625595,0.6803671321372293
0.09732329974019138,0.6855140348750952
0.09971113436412682,0.6907186028422172
0.10209896898806226,0.695882259428726
0.10448680361199769,0.7010251908467752
0.10687463823593313,0.7061063378605976
0.10926247285986868,0.7111290455402477
0.11165030748380411,0.71607648940032
0.11403814210773955,0.721014073893414
0.11642597673167498,0.7260206134224768
0.11881381135561042,0.731063297814172
0.12120164597954586,0.7360527923899567
0.1235894806034813,0.7410222817786902
0.12597731522741673,0.7459172879870849
0.12836514985135217,0.7507402044610005
0.1307529844752876,0.7555101640537347
0.13314081909922304,0.7602750883723407
0.13552865372315848,0.7651676882972441
0.13791648834709402,0.7700281133935266
0.14030432297102946,0.7748304039941255
0.1426921575949649,0.7796057462803162
0.14507999221890033,0.78443853216631
0.14746782684283577,0.7891696120548902
0.1498556614667712,0.793785640680221
0.15224349609070664,0.798286618042301
0.15463133071464208,0.8026791050226625
0.15701916533857752,0.8070248285792176
0.15940699996251295,0.811307664658504
0.1617948345864484,0.815510467470029
0.16418266921038394,0.819612654737851
0.16657050383431937,0.8237354330054696
0.1689583384582548,0.8278064227116035
0.17134617308219025,0.8318087159494852
0.17373400770612568,0.8356983363909481
0.17612184233006112,0.839479716096645
0.17850967695399655,0.84318747089286
0.180897511577932,0.8467787685541411
0.18328534620186743,0.8503449001955049
0.18567318082580286,0.8539163833684356
0.1880610154497383,0.8574745596295028
0.19044885007367374,0.8609156428088177
0.19283668469760928,0.8642577166778347
0.19522451932154472,0.8675145361922123
0.19761235394548016,0.8706516559074529
0.2000001885694156,0.8736690758235528
0.20238802319335103,0.8766073694660845
0.20477585781728647,0.8794954616886338
0.2071636924412219,0.8822894512019542
0.20955152706515734,0.8851005467724234
0.21193936168909278,0.8879051188509467
0.2143271963130282,0.8906489292709577
0.21671503093696365,0.8933427378954337
0.2191028655608992,0.8959531479716063
0.22149070018483463,0.8985232746875594
0.22387853480877007,0.901039011915216
0.2262663694327055,0.903449226044826
0.22865420405664094,0.90581610864863
0.23104203868057638,0.9080937786321309
0.23342987330451181,0.9103209745996823
0.23581770792844725,0.9124672028672168
0.2382055425523827,0.9145223552525852
0.24059337717631812,0.9165710091508746
0.24298121180025356,0.9185604565792788
0.245369046424189,0.9204455486826044
