outcome_lc1vs0_iate_sim,outcome_lc1vs0_iate_est
0.16179380112176076,0.052261712922631404
0.16179380112176076,0.08966591553867714
0.16179380112176076,0.09740972819052246
0.16179380112176076,0.11343701676584746
0.16179380112176076,0.11804206491601021
0.16179380112176076,0.1350485367356547
0.16179380112176076,0.14702831491476437
0.16179380112176076,0.16227943653871443
0.16179380112176076,0.1702413367913499
0.16179380112176076,0.17077029690871878
0.16179380112176076,0.17513564947549598
0.16179380112176076,0.1816479304768407
0.16179380112176076,0.1830227232885908
0.16179380112176076,0.18459927722079633
0.16179380112176076,0.1851030382230863
0.16179380112176076,0.189503508890508
0.16179380112176076,0.1916744542018503
0.16179380112176076,0.19684082793933214
0.16179380112176076,0.20025754911143057
0.16179380112176076,0.20083267731533366
0.16179380112176076,0.20194216545190408
0.16179380112176076,0.20380597117964283
0.16179380112176076,0.20762597131028268
0.16179380112176076,0.20830649063362294
0.15930942848067084,0.20847455774646467
0.16216198511069432,0.20971834680320248
0.1673647095585615,0.21861191543496733
0.16921937428433537,0.21962508494738953
0.16654778660737188,0.22069989514041494
0.16502734073531244,0.22242488880939282
0.16491923960420396,0.22373275583953867
0.16621250927278025,0.2288770964230339
0.16547422119322364,0.22985082541490148
0.16558564146471716,0.2309842904903007
0.16289388713462882,0.23253149676971116
0.16401716914854908,0.2325488673834634
0.1629365927833426,0.23310771977747813
0.16371053676338254,0.2339944014606228
0.16531397453262864,0.2349798822801595
0.16884321818899892,0.23697985499233787
0.1689752372453311,0.23906328028691676
0.16901088270677467,0.24050684672506145
0.17186702331925907,0.24122558801221972
0.17146570527030935,0.2433795076929884
0.1728900944232079,0.2491245610229572
0.17245743537950461,0.25122212048865666
0.177696210514459,0.2521409983505299
0.17266881956429808,0.25284410019288484
0.1760442533858382,0.2540534094537701
0.17499092899325563,0.2557742364155458
0.17669445175801352,0.2634729656999063
0.17280839490651265,0.2649054645584552
0.17699554064936973,0.26679213967530746
0.17387766358286155,0.2672246699532946
0.17331125219315646,0.26751379734152614
0.17511315105120479,0.26925804535659315
0.17364789267209552,0.2751678166640365
0.17762133356368007,0.27534212907354244
0.17744186848449683,0.2756726828473023
0.17954547244128027,0.2785130691211022
0.1837288437667216,0.27904365529677555
0.18958496505423894,0.28022192335097507
0.18858983982303035,0.28029891664010226
0.19196852956991264,0.2812704821537421
0.19437301788601635,0.2827839515080832
0.19210047230761096,0.2838011514904708
0.19607727571607544,0.2844020106055174
0.19699358429733754,0.284405450438757
0.19717344815425503,0.2847054633164229
0.20016992325497507,0.28521224921907734
0.19873002981303411,0.28688998134748944
0.19504112363958323,0.2868908749802903
0.19706712927766712,0.28762113475881224
0.19674724295562018,0.2885815818479205
0.1912286284660408,0.28870049488034377
0.19139813250920973,0.28972702312803267
0.19213184484042423,0.29109643093110293
0.19585084723829205,0.2914545313175771
0.19349835899682005,0.2916481740227291
0.1913058849057348,0.2920731406810114
0.19073046168437452,0.29307560368930874
0.19131212920173238,0.29575989200064856
0.19287591204043603,0.2958008829796429
0.19195736826072063,0.2958648276768399
