outcome_lc2vs1_iate_sim,outcome_lc2vs1_iate_est
0.13140888416155405,-0.7635257359400697
0.13140888416155405,-0.6967958850846738
0.13140888416155405,-0.6696301149467995
0.13140888416155405,-0.64503137382663
0.13140888416155405,-0.6401801609748459
0.13140888416155405,-0.63838511030416
0.13140888416155405,-0.6335991106198939
0.13140888416155405,-0.6261316360827447
0.13140888416155405,-0.6108271447193967
0.13140888416155405,-0.6097909758282422
0.13140888416155405,-0.6076146557199902
0.13140888416155405,-0.58801365497825
0.13140888416155405,-0.581425703542375
0.13140888416155405,-0.5787658490392811
0.13140888416155405,-0.5783282827177014
0.13140888416155405,-0.5768498305858409
0.13140888416155405,-0.569291181582521
0.13140888416155405,-0.567427319874085
0.13140888416155405,-0.5673536081223993
0.13140888416155405,-0.5640498270909272
0.13140888416155405,-0.5638166544553936
0.13140888416155405,-0.5594615243035446
0.13140888416155405,-0.5559275601438473
0.13140888416155405,-0.5538141183275536
0.13586897597142442,-0.543509212641216
0.13710883518598438,-0.542191012756347
0.13926775024315488,-0.541702165103698
0.14068816402341588,-0.5414215939767614
0.1391816070123033,-0.5392875252603522
0.13882662561362613,-0.5370059278006718
0.14285927726263398,-0.5345285774158435
0.14210417183807275,-0.5319408303964663
0.14596917447133112,-0.5293995390156684
0.14409712837625743,-0.5281715411013979
0.14704769181192115,-0.5273567718848367
0.14465053556789664,-0.5260186697174702
0.1465147524256133,-0.5235785691694497
0.14465787267504746,-0.5191694397818882
0.14599202021079433,-0.5176245783828105
0.1435889606471425,-0.516934255388501
0.1461131515170803,-0.5122147295423384
0.1430963455675367,-0.5119188193046853
0.1415947520393751,-0.5103272899203406
0.1416747507099465,-0.5091480607420309
0.13552210832661324,-0.5081497651213112
0.13592399225408658,-0.5077814305818553
0.13658375098650063,-0.5064744428356173
0.13816179312889082,-0.5047141724746224
0.1398938213244185,-0.5041371878841532
0.1436152196555657,-0.503641898579364
0.14444424130981567,-0.5022396974102591
0.1454095048234343,-0.5002460537097957
0.14532797719301566,-0.49903527016924354
0.1463337379712642,-0.49856843589127037
0.14785561008678505,-0.49850541200053244
0.14899090958655964,-0.4970733613203804
0.1502878705033407,-0.49685495993350276
0.1510001029392989,-0.4954814989834181
0.15634647216280442,-0.49054496543175874
0.15570202667087746,-0.4903957613952559
0.15219057970797703,-0.48554813579375034
0.14785350395667302,-0.48523235026709816
0.14897811271122108,-0.48374993915674824
0.14509209621751554,-0.4826379897803876
0.1401970798194206,-0.4824676002959048
0.13994189162730042,-0.48210595639179854
0.1405706233495585,-0.4803461042972763
0.1408844998388377,-0.4800460562424878
0.14380813038687662,-0.4785192129038376
0.1409701907559594,-0.4760593388761558
0.1399769670146494,-0.47421487592838
0.14143791442759482,-0.4700863462616173
0.14236130761632992,-0.46666719283059477
0.13959649726885265,-0.46356821031301615
0.1376897188394055,-0.4575901642679552
0.13539185744617616,-0.457015543829548
0.1315941120492772,-0.45620405722491086
0.132967824436164,-0.4534979307404393
0.12970947744537842,-0.45281670766693094
0.13016062739819687,-0.4516942390359849
0.123152605434941,-0.44999757569964843
0.12479323309071075,-0.4489560724182976
0.12237056198834778,-0.4453762478882346
0.12534893768724598,-0.44514947051361553
0.12858973267314497,-0.4434844922593183
0.13198540719817808,-0.44302330219458086
0.13178404375925779,-0.44272709097680285
0.13204700117003965,-0.44191726271816145
0.1304655533622622,-0.44184329248982757
0.13149981794274027,-0.4417539652643987
0.13173096959668612,-0.4406351007490459
0.13295779780954173,-0.435594176413025
0.13792200249536102,-0.4342479337195691
0.13606476648249205,-0.43371546552897056
0.13503928743634172,-0.4314916305745795
0.13245060705655184,-0.43067874604133266
0.1325098827008832,-0.42992388844729756
0.1320887441822011,-0.42817755307995786
0.13488372455544756,-0.4225390179901379
0.13275491920931087,-0.42165385471922
0.13405359784652515,-0.42049922439954723
0.13448448437839672,-0.41965283058076985
0.1335244842875284,-0.41730872041986644
0.13147872896438106,-0.41676357526439967
0.1295233624147725,-0.41635156777479365
0.1246966993742842,-0.4152320143910616
0.1250933099222029,-0.4123083057983765
0.12684644468550094,-0.40957321590920837
0.13175705410153474,-0.40493614128113226
0.13255094185031047,-0.40358945813235664
0.13269253228115457,-0.40286259391860507
0.1331774298430632,-0.40225293404080564
0.13672429805890438,-0.40208154795396944
0.1367040351699679,-0.40202982817196997
0.1408682311555296,-0.4017037474106286
0.14363530622851972,-0.4007263124109962
0.14216146914290706,-0.3976712812637804
0.1436434882096444,-0.39426334026697674
0.14173462296303352,-0.39370554000099506
0.1387168889228334,-0.3906458711760291
0.13628280412561466,-0.3884939694517876
0.13795668462130542,-0.38736981938206483
0.1396897911541734,-0.3846556376264526
0.1381489093414229,-0.3838366520213967
0.13926426670424802,-0.38184987053508257
0.13960548729252006,-0.38138522597526325
0.14137230590399408,-0.3801224599454501
0.14466563568922058,-0.37978277684913764
0.14712384281765345,-0.37932295928547316
0.14492229154246322,-0.3764865642620842
0.14313825440530806,-0.37492625898695303
0.14058611644907887,-0.3730800957418181
0.13751223493291295,-0.3711545306832168
0.13362625661733524,-0.37083435554257776
0.13539203412143355,-0.36826614219031584
0.13712277255178792,-0.36814638140205647
0.14027902475077092,-0.36350246833422506
0.13852874583213415,-0.3624011739025625
0.13465277902958678,-0.36236945732174136
0.13249201930071156,-0.3617889214494212
0.13362824926321087,-0.36151775666937236
0.13504295595150223,-0.356948673498386
0.13392748763210582,-0.3565256258428745
0.13640807816019487,-0.35615731973138215
0.13625058340199883,-0.3554524749362594
0.13713544698933325,-0.3544298020446601
0.1326422970481974,-0.3510405735231694
0.13670775892317438,-0.350511565507159
0.1349014793742976,-0.34533084628036764
0.13776202949007002,-0.3447066977926243
0.1402521766311023,-0.3446767002382511
0.14154606626614807,-0.3427690691893204
0.1395140187961152,-0.34052279674887315
0.1473353094989986,-0.33977365548534727
0.14170739333300833,-0.3375922711395428
0.13869611474507612,-0.33651538840463335
0.13619171030578753,-0.33464126718704845
0.13721397624527615,-0.33335382229229615
0.14024170907938635,-0.3327293850199444
0.14235932056685346,-0.33092559853472564
0.14259262934787412,-0.3303454851997129
0.1418926064376603,-0.3282497748296185
0.1344433642522699,-0.3236597370515186
0.13435690030329528,-0.32353563725908496
0.13950497997929273,-0.32159182856054797
0.14083259258682657,-0.3154777220975066
0.14568042890049665,-0.3130635535496968
0.14623407825649665,-0.31213325847375395
0.14988802633469783,-0.3121118088665358
0.1485305235215318,-0.3082286582928721
0.14772235374020146,-0.3062702991169407
0.14933007164516449,-0.3036232097728735
0.1513599508336405,-0.3031293467413996
0.14994643582059358,-0.2955127641825309
0.1477865119010104,-0.29368090331078434
0.14441552577220618,-0.2935006352522648
0.14355580230559492,-0.29210312108796876
0.14355726300105498,-0.28927538721178053
0.14571402882818485,-0.28880674846892085
0.14604435436331425,-0.2879040037204107
0.14530382033943812,-0.2807123537527947
0.146442789084847,-0.2792195069335095
0.14600309063986422,-0.2788790457033651
0.14777188259541685,-0.2773630726941547
0.14418720076715014,-0.27412364837266245
0.14530111729607853,-0.2739361895645112
0.14554424985527636,-0.26979730654090983
0.14419709740611186,-0.2694868344908081
0.14078287821315388,-0.2653835888831043
0.1407005808745819,-0.26520489393531815
0.14068140970902238,-0.26471137391408833
0.1387868785055795,-0.2598773716684887
0.14001726811309456,-0.2569132207018762
0.14038339193582738,-0.2560492603763276
0.1388793085726016,-0.25555918171111863
0.13756012377054777,-0.24908803922145303
0.13905662422536474,-0.2470366694287563
0.1381093352854754,-0.2456822034150853
0.1339006994132949,-0.24433022884727146
0.1347160244213912,-0.24357537030419474
0.13542516873275806,-0.2349249419402099
0.13144636460757878,-0.23315911411940538
0.13353190616083516,-0.2325450737897325
0.1362039711647107,-0.23162838219436557
0.1379058836849122,-0.22747209861442957
0.1394796888295853,-0.22655319381678948
0.13513342749923601,-0.22454307588432346
0.13455230849739835,-0.22074633809093686
0.13198858772612193,-0.21984946948182546
0.1346284690917149,-0.21448411601464668
0.13489755324695674,-0.21357779696244966
0.13030060502901503,-0.20704958967966433
0.12595369866989986,-0.20689815560492786
0.12086939076473444,-0.2035049417924717
0.11635593531991645,-0.20327823346852697
0.11508717498262451,-0.20263907250460927
