grid,density
-0.01670264823340384,0.023146432250287702
-0.01503377999645406,0.023882195821979455
-0.013364911759504283,0.024633406615080615
-0.011696043522554506,0.025469072974481546
-0.010027175285604728,0.026347673874895228
-0.00835830704865495,0.027268079259337438
-0.006689438811705174,0.028180870262038797
-0.005020570574755396,0.029140502538927717
-0.0033517023378056184,0.030186055258330666
-0.0016828341008558404,0.03128602321920434
-1.396586390606247e-05,0.03241822233072606
0.0016549023730437137,0.03358697716727696
0.00332377060999349,0.0348379710641717
0.00499263884694327,0.03611108441932048
0.006661507083893046,0.03737372799957562
0.008330375320842826,0.038625901804937066
0.009999243557792602,0.03993128066554572
0.011668111794742378,0.04130301169143624
0.013336980031692158,0.042679752590496146
0.015005848268641937,0.044098992799113446
0.016674716505591713,0.045531074545983694
0.01834358474254149,0.04700878121754794
0.020012452979491266,0.04855748185885884
0.021681321216441042,0.05014715022857891
0.02335018945339082,0.05178542725928892
0.0250190576903406,0.05356396313689166
0.026687925927290378,0.05545545065010671
0.028356794164240154,0.05739881270939777
0.03002566240118993,0.05932889755638564
0.031694530638139706,0.061338460138595625
0.03336339887508949,0.06340562247569885
0.035032267112039266,0.06554817442869017
0.03670113534898904,0.0677622838666206
0.03837000358593882,0.06995783324905774
0.040038871822888594,0.07213482257600154
0.04170774005983838,0.07429325184745202
0.043376608296788154,0.07643312106340919
0.04504547653373793,0.07855443022387298
0.04671434477068771,0.08068388677274382
0.04838321300763748,0.08283835883838934
0.050052081244587265,0.08509147146280688
0.051720949481537035,0.08757133162732204
0.05338981771848682,0.09008822083238162
0.0550586859554366,0.0926881505484091
0.05672755419238637,0.09537193843298605
0.05839642242933615,0.09817057160900047
0.06006529066628592,0.10101817830585329
0.061734158903235706,0.10388615763613399
0.06340302714018548,0.1069553054110175
0.06507189537713526,0.11000838734830518
0.06674076361408504,0.11312418481854127
0.06840963185103481,0.11649805693149896
0.0700785000879846,0.11995906986946382
0.07174736832493436,0.12346280588554956
0.07341623656188415,0.12705461812689134
0.07508510479883393,0.13085116898650082
0.0767539730357837,0.1347177792175285
0.07842284127273348,0.13870393147268512
0.08009170950968325,0.1428802418753596
0.08176057774663303,0.14713959778482458
0.08342944598358282,0.15139412160881777
0.08509831422053259,0.1556508236207987
0.08676718245748237,0.15998931628183952
0.08843605069443214,0.16454643524977786
0.09010491893138192,0.16921345969205068
0.0917737871683317,0.17394639192035474
0.09344265540528147,0.17881649654987142
0.09511152364223126,0.1837575216900944
0.09678039187918103,0.18881564486460523
0.09844926011613081,0.19391479270798428
0.1001181283530806,0.1991246000300555
0.10178699659003036,0.20435734085908505
0.10345586482698015,0.20963608884351695
0.10512473306392991,0.21495825203873023
0.1067936013008797,0.22025164103975906
0.10846246953782948,0.22566845716374384
0.11013133777477926,0.23116415770858603
0.11180020601172902,0.23675719181987886
0.1134690742486788,0.24232622149763908
0.11513794248562859,0.24784385409864862
0.11680681072257837,0.25335391604364393
0.11847567895952815,0.2588710225268159
0.12014454719647791,0.26437776532025936
0.12181341543342769,0.2700143497851643
0.12348228367037747,0.2757564636678723
0.12515115190732726,0.2814720064682599
0.12682002014427704,0.2872811004748908
0.1284888883812268,0.293147262330894
0.13015775661817658,0.2989567922226999
0.13182662485512636,0.30470969015030824
0.13349549309207615,0.31046115053630174
0.13516436132902593,0.31622427809399234
0.13683322956597568,0.32207414425809033
0.13850209780292547,0.32787934777538325
0.14017096603987525,0.3336260157330432
0.14183983427682503,0.3393141481310708
0.1435087025137748,0.3450039052260213
0.14517757075072457,0.35071548660266005
0.14684643898767435,0.356367580621948
0.14851530722462414,0.36196018728388574
0.15018417546157392,0.36749330658847307
0.15185304369852368,0.3730356777188221
0.15352191193547346,0.3785198211080321
0.15519078017242324,0.38400949368641757
0.15685964840937303,0.389717954036996
0.1585285166463228,0.3954707425677485
0.16019738488327256,0.40125929701885044
0.16186625312022235,0.40719731936673265
0.16353512135717213,0.41312537890027884
0.1652039895941219,0.41908558628215614
0.1668728578310717,0.4249796437226603
0.16854172606802145,0.4308582720596028
0.17021059430497124,0.4367989161236622
0.17187946254192102,0.44272489916991753
0.1735483307788708,0.448685484336218
0.17521719901582058,0.45465945278215764
0.17688606725277034,0.46057120378660776
0.17855493548972012,0.46645392087774384
