grid,density
-1.263328149204331,0.000791080051186209
-1.2584498368705104,0.0008444244869363001
-1.2535715245366899,0.0008972200932202901
-1.2486932122028693,0.0009494668700381787
-1.2438148998690488,0.0010011648173899662
-1.2389365875352283,0.0010523139352756525
-1.2340582752014078,0.0011029142236952385
-1.2291799628675872,0.0011529656826487229
-1.2243016505337665,0.0012024683121361081
-1.219423338199946,0.0012514221121573909
-1.2145450258661254,0.0012998270827125722
-1.209666713532305,0.0013476832238016523
-1.2047884011984844,0.0013949905354246315
-1.1999100888646639,0.0014417490175815094
-1.1950317765308434,0.0014879586702722866
-1.1901534641970228,0.0015405280568894402
-1.1852751518632023,0.0016008772131429045
-1.1803968395293818,0.0016605403325637416
-1.1755185271955613,0.001719517415151953
-1.1706402148617407,0.0017778084609075381
-1.1657619025279202,0.0018354134698304971
-1.1608835901940995,0.0018923324419208318
-1.156005277860279,0.001948565377178538
-1.1511269655264584,0.0020169305902428243
-1.146248653192638,0.0020869755448148838
-1.1413703408588174,0.0021561972551877914
-1.1364920285249969,0.002224595721361548
-1.1316137161911763,0.0022921709433361523
-1.1267354038573558,0.0023682957992311967
-1.1218570915235353,0.0024494395881767086
-1.1169787791897148,0.002529622925556545
-1.1121004668558943,0.002608845811370703
-1.1072221545220737,0.0026918875216922736
-1.1023438421882532,0.002784445742815362
-1.0974655298544327,0.002875906305006248
-1.0925872175206122,0.0029662692082649315
-1.0877089051867914,0.003055534452591417
-1.082830592852971,0.0031437020379856957
-1.0779522805191504,0.003239422858035158
-1.0730739681853299,0.003355915674449219
-1.0681956558515093,0.0034849295439148592
-1.0633173435176888,0.003613852634317432
-1.0584390311838683,0.003761087169019892
-1.0535607188500478,0.003917412004512817
-1.0486824065162272,0.004073923753825356
-1.0438040941824067,0.0042419625623651425
-1.0389257818485862,0.004408080467773575
-1.0340474695147657,0.004572277470050655
-1.0291691571809451,0.004737456545707979
-1.0242908448471244,0.004913084769971682
-1.019412532513304,0.0050867942021802165
-1.0145342201794834,0.00528748115378429
-1.0096559078456628,0.005515075365823368
-1.0047775955118423,0.005742880730784399
-0.9998992831780218,0.00596807915578145
-0.9950209708442013,0.006190670640814519
-0.9901426585103807,0.006411542538606085
-0.9852643461765602,0.006645137577284653
-0.9803860338427397,0.006890352775011341
-0.9755077215089192,0.007145839427514702
-0.9706294091750987,0.007416492729996401
-0.9657510968412781,0.007713861191488221
-0.9608727845074576,0.008007799468816912
-0.955994472173637,0.008298307561982481
-0.9511161598398165,0.008597560112924042
-0.9462378475059959,0.008903993059367711
-0.9413595351721753,0.009222901391474648
-0.9364812228383548,0.009550303030321906
-0.9316029105045343,0.009884649909960545
-0.9267245981707137,0.0102455812816463
-0.9218462858368932,0.010617159934546327
-0.9169679735030727,0.011004007234876871
-0.9120896611692522,0.011398162356531707
-0.9072113488354316,0.011801492598278989
-0.9023330365016111,0.012225435531567647
-0.8974547241677906,0.0126790228754033
-0.8925764118339701,0.013156383760910441
-0.8876980995001494,0.013633007033859097
-0.8828197871663289,0.014117009065542203
-0.8779414748325084,0.014615887220066019
-0.8730631624986879,0.015118776876551726
-0.8681848501648672,0.015625225492322644
-0.8633065378310467,0.01616370280607262
-0.8584282254972262,0.016732314097074978
-0.8535499131634057,0.01733583094891152
-0.8486716008295851,0.017981096545601295
-0.8437932884957646,0.01868093518464151
