grid,density
-1.7651309166193334,0.0008680164877758383
-1.7596820444618242,0.0009737032952290855
-1.7542331723043147,0.0010800297231384987
-1.7487843001468055,0.0011894013547042784
-1.743335427989296,0.001319363593720302
-1.7378865558317869,0.0014480998846441726
-1.7324376836742774,0.0015980506001344046
-1.7269888115167682,0.001764366133180109
-1.7215399393592588,0.0019445115281881515
-1.7160910672017495,0.002131880656933453
-1.71064219504424,0.0023362909498220326
-1.7051933228867309,0.002545229953091215
-1.6997444507292214,0.002752162859482348
-1.6942955785717122,0.002957089668995412
-1.688846706414203,0.003172785437532587
-1.6833978342566935,0.0033871645436922876
-1.6779489620991843,0.0036115212858324557
-1.6725000899416749,0.003845295346804645
-1.6670512177841657,0.004077931506499504
-1.6616023456266562,0.004310778350233827
-1.656153473469147,0.004551550018397484
-1.6507046013116375,0.004796158179130665
-1.6452557291541283,0.005057282325568488
-1.6398068569966189,0.005316101070868521
-1.6343579848391097,0.005574375924538519
-1.6289091126816002,0.005840665117248874
-1.623460240524091,0.00610416806429525
-1.6180113683665818,0.00636488476567765
-1.6125624962090723,0.0066249106227303034
-1.6071136240515629,0.00689287517917144
-1.6016647518940537,0.007157942040122032
-1.5962158797365444,0.007420111205582097
-1.590767007579035,0.007694435187225767
-1.5853181354215258,0.007983731105330827
-1.5798692632640163,0.00827883432347169
-1.5744203911065071,0.008594021586531513
-1.5689715189489977,0.008917383483823114
-1.5635226467914884,0.009248093430754363
-1.558073774633979,0.009584050228786322
-1.5526249024764698,0.00993496175553573
-1.5471760303189603,0.010290454805426827
-1.5417271581614511,0.010653189815636649
-1.5362782860039417,0.0110296197521701
-1.5308294138464325,0.011412947596496009
-1.5253805416889232,0.011794717970016745
-1.5199316695314138,0.012174136821122611
-1.5144827973739043,0.012561324127542194
-1.5090339252163951,0.012961936916948002
-1.503585053058886,0.013371183095730637
-1.4981361809013765,0.01380363400429484
-1.4926873087438672,0.014286264031656186
-1.4872384365863578,0.014769068961580343
-1.4817895644288486,0.015267456327314285
-1.4763406922713391,0.015777147500463558
-1.47089182011383,0.01630397408942113
-1.4654429479563205,0.016865874419314926
-1.4599940757988112,0.01747978507257941
-1.454545203641302,0.018101028636814096
-1.4490963314837926,0.018743331838336312
-1.4436474593262831,0.01941765041494564
-1.438198587168774,0.020115309206006942
-1.4327497150112647,0.020821587634673504
-1.4273008428537552,0.021526233604685134
-1.421851970696246,0.022229246361928516
-1.4164030985387366,0.02293672166240557
-1.4109542263812274,0.023643899624957183
-1.405505354223718,0.02435958929890945
-1.4000564820662087,0.025089736817096902
-1.3946076099086993,0.025819724071602695
-1.38915873775119,0.026570380535275495
-1.3837098655936808,0.027329938132724083
-1.3782609934361714,0.028102778783600325
-1.372812121278662,0.02888615806217198
-1.3673632491211527,0.02967251488309804
-1.3619143769636435,0.030486767360173327
-1.356465504806134,0.03133112499047922
-1.3510166326486248,0.032204973831823094
-1.3455677604911154,0.03309712807475376
-1.3401188883336062,0.03398566400948685
-1.3346700161760967,0.03488963655140583
-1.3292211440185875,0.03581256743103021
-1.323772271861078,0.03672824826441967
-1.3183233997035688,0.03764130347865289
-1.3128745275460596,0.03857448022716108
-1.3074256553885502,0.03950664855851343
-1.3019767832310407,0.040426891758423976
-1.2965279110735315,0.04133922164569031
-1.2910790389160223,0.042255253749783055
-1.2856301667585128,0.043175276608761214
-1.2801812946010036,0.04409603235067236
-1.2747324224434942,0.04500706510141893
-1.269283550285985,0.04591688877527855
-1.2638346781284755,0.04682870032010815
-1.2583858059709663,0.047738410481326814
-1.2529369338134568,0.04863784230977275
-1.2474880616559476,0.04953448589558424
