effects,ate,ate_l,ate_u
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38832278479760274,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.38073753032329394,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3736934630047408,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.36734273736691253,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3613975069249529,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.35633749419905825,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3517393505148446,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.347442085083731,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3434062536400534,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.33969654998254784,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.33600671828992934,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.33237558753134844,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.32881405245679973,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.32527528146242957,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3217760950511114,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3184952761335568,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3153232162777267,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3121795252773627,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.30891284711690703,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.3056719899508913,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.30267680218066206,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.29972064434355095,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.29677973973334915,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.29387198726801056,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2910013160383138,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2880878785743927,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2853552326409847,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2826020867006917,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.27987683939527735,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.27715439229309674,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.27445665120695006,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2717463797665581,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.26899025723036607,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2662871129775567,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2636213915479906,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.26100454230558034,1.2038692261731523,1.4822228696729907,0.9255155826733138
-0.2584565281722919,1.2038692261731523,1.4822228696729907,0.9255155826733138
