line_Treat 0,line_Treat 1,line_Treat 2,bin_Treat 0,bin_Treat 1,bin_Treat 2
0.42848522102462144,0.37116852688422386,0.3181563739058827,0.03469365079365075,0.04775158730158721,0.04302182539682542
0.8960822248834532,0.8390951182030572,0.6853234938319978,0.08815257936507934,0.10923001443001434,0.1027605158730159
1.5784354438562103,1.547235183211438,1.2474591165453577,0.14161150793650792,0.17070844155844148,0.1624992063492064
2.34192365318707,2.327054514648718,1.9188133487651693,0.1950704365079365,0.2321868686868686,0.2222378968253969
2.926749736987621,2.8547091642195017,2.4941056712096232,0.2485293650793651,0.29366529581529577,0.28197658730158737
3.080813364734945,2.85642133313126,2.739508659696595,0.3019882936507937,0.3551437229437229,0.3417152777777779
2.731568763695577,2.3312441188930055,2.5427649373129886,0.35544722222222225,0.41662215007215,0.4014539682539684
2.0399796378929973,1.5518806785469492,1.9944146690958837,0.4089061507936509,0.4781005772005772,0.46119265873015886
1.2832358197204472,0.842624311785499,1.321905514359048,0.4623650793650794,0.5395790043290043,0.5209313492063494
0.6799141220170539,0.37317688199591764,0.740390909156297,0.5158240079365081,0.6010574314574314,0.5806700396825398
0.30343704203059835,0.13480331272100962,0.3504269106749838,0.5692829365079366,0.6625358585858585,0.6404087301587303
0.11406438864279111,0.03971837619624428,0.140155301897653,0.6227418650793651,0.7240142857142857,0.7001474206349209
0.0361159052234053,,0.047369338654436564,0.6762007936507938,,0.7598861111111114
