effects,ate,ate_l,ate_u
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9500746391780623,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9418928847689891,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9354184616970367,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9290154777020931,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9227123925010866,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9164754175710542,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9105501028633958,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.9046176567516324,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8990152584033455,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8937822954496817,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8885937429394577,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8834072893978984,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8782745627698983,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.873207997274172,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8681002070124697,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8631262349147155,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8581580921821446,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8532057356551055,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8483224000158267,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8434885793377592,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8386306714232419,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8338069140404238,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8291074434793089,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8243758341083512,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8197271339524682,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8152062090766863,1.0313948387240568,1.3180386498451957,0.7447510276029179
-0.8107039321523899,1.0313948387240568,1.3180386498451957,0.7447510276029179
