upper,effects,lower,ate,z_values
-0.11060375433513775,-0.4075012334386834,-0.7043987125422291,0.0,-1.7144182573044016
-0.10786166948099368,-0.40664064515969905,-0.7054196208384045,0.0,-1.658484742346402
-0.11341952921048315,-0.4101436484515067,-0.7068677676925302,0.0,-1.576011262540505
-0.12019866863784961,-0.41514036995469694,-0.7100820712715443,0.0,-1.5246816375261607
-0.13593518831018458,-0.4237969955929658,-0.711658802875747,0.0,-1.4525121304638227
-0.15320730135389476,-0.4323871730846539,-0.711567044815413,0.0,-1.3917007202410199
-0.16742129608056688,-0.4381361174583215,-0.7088509388360761,0.0,-1.3512796738283397
-0.18651683967959287,-0.445624002166502,-0.7047311646534111,0.0,-1.2911313308400365
-0.19861484801530066,-0.45308739874344917,-0.7075599494715976,0.0,-1.216236212856429
-0.19588186016001724,-0.45306606909462976,-0.7102502780292423,0.0,-1.155487407628078
-0.19846349452000545,-0.45079813320131257,-0.7031327718826197,0.0,-1.1113378338892788
-0.18922577877321373,-0.4428496413606626,-0.6964735039481116,0.0,-1.0552414573892461
-0.17970777765694243,-0.4276362929054184,-0.6755648081538943,0.0,-0.9733962062337137
-0.16306243862815745,-0.40648079101932366,-0.6498991434104899,0.0,-0.9024451097017911
-0.15103921237314308,-0.39615099854028546,-0.6412627847074278,0.0,-0.8662282981810873
-0.1357802390452081,-0.37845736127181706,-0.621134483498426,0.0,-0.8156291692951694
-0.11055493326248148,-0.34542834317396515,-0.5803017530854488,0.0,-0.7265906511140023
-0.1018098501199296,-0.31665293618474055,-0.5314960222495515,0.0,-0.6776854105773392
-0.03543785046964165,-0.199288335158994,-0.36313881984834634,0.0,-0.5831458420782769
0.02260047149826805,-0.09762287608547443,-0.2178462236692169,0.0,-0.5147143555393721
0.12686346788235078,0.030447878620026136,-0.0659677106422985,0.0,-0.4071844506396704
0.16691963578666796,0.06796097801424031,-0.030997679758187333,0.0,-0.3621069725522465
0.22751621682824036,0.12137086721401713,0.015225517599793903,0.0,-0.2936618410852831
0.2684791876900534,0.15142008976798185,0.03436099184591028,0.0,-0.24507315761377124
0.30479650187285356,0.179175356010167,0.05355421014748038,0.0,-0.17492247994997207
0.334768002740435,0.19917241086995746,0.06357681899947992,0.0,-0.09192683918267891
0.35553648600652843,0.2094534345734422,0.06337038314035598,0.0,-0.03110224584385124
0.3852054678946818,0.2282984838183863,0.0713914997420908,0.0,0.03295584469496732
0.4200797996746297,0.2512155550407712,0.08235131040691271,0.0,0.10014427940389098
0.45379086059501356,0.27281548344888096,0.09184010630274836,0.0,0.17811550281354144
0.4894980897227749,0.30304131731119077,0.11658454489960662,0.0,0.2818047468804571
0.5086332313384152,0.3228244300175253,0.13701562869663536,0.0,0.3606772137689366
0.5217953548999625,0.3343973139227542,0.14699927294554577,0.0,0.45794210337667784
0.5041075498331444,0.317513666497372,0.13091978316159963,0.0,0.5505622722333529
0.4949320958537493,0.30620818095799707,0.1174842660622448,0.0,0.622113222680239
0.49084896972315,0.2974602921183019,0.10407161451345376,0.0,0.6982756989430325
0.48463336081127517,0.2871977255165912,0.0897620902219072,0.0,0.755945184769382
0.4776800301153961,0.2789793794080394,0.0802787287006827,0.0,0.8161410763236865
0.4755453532248608,0.2774896306348118,0.0794339080447628,0.0,0.8791384908322851
0.47396726177049797,0.27516137105563016,0.07635548034076237,0.0,0.9190562870805149
0.46815274145598307,0.26527210077483354,0.06239146009368404,0.0,1.0052655775049524
0.46391025287713217,0.25355175507418837,0.04319325727124457,0.0,1.092372034321898
0.46430150718451524,0.2557088002295044,0.04711609327449351,0.0,1.1670961869596086
0.48045121034807914,0.2702989366816855,0.06014666301529181,0.0,1.2228798455246896
0.5023143947580876,0.2955957712866473,0.08887714781520703,0.0,1.336605659062951
0.5221555864039016,0.310798077498362,0.09944056859282252,0.0,1.4079242761109105
0.536266015077654,0.32809308984104163,0.11992016460442925,0.0,1.463198831570996
0.5480531150678667,0.33837993879680106,0.1287067625257354,0.0,1.5259295550013
0.5565792571174972,0.34757913554150455,0.13857901396551187,0.0,1.6278966407640985
0.5583131518865287,0.3479704508983732,0.13762774991021762,0.0,1.6755878775909374
