upper,effects,lower,ate,z_values
-0.06679820080639781,-0.5583499061472893,-1.0499016114881807,0.0,-1.703181048890666
-0.08247003765003574,-0.5590280457170549,-1.035586053784074,0.0,-1.6538694329441326
-0.09661077228224929,-0.5614529361051639,-1.0262950999280784,0.0,-1.5739472046283698
-0.10036777313702633,-0.5587354439828756,-1.0171031148287248,0.0,-1.497003369350394
-0.10313954599006975,-0.5556271258748474,-1.0081147057596251,0.0,-1.3921711923944824
-0.09291909495539546,-0.5453587103781696,-0.9977983258009437,0.0,-1.3142955331682065
-0.07480836762446308,-0.52277096301482,-0.9707335584051768,0.0,-1.2376413581057553
-0.035977511660389705,-0.48836980224069027,-0.9407620928209908,0.0,-1.151452736389718
-0.016966035512224587,-0.46841841714980015,-0.9198707987873758,0.0,-1.0825764805017208
-0.012735896980549277,-0.45496605313708277,-0.8971962092936163,0.0,-1.0243658046747364
-0.010508617677650933,-0.43725201815607684,-0.8639954186345027,0.0,-0.9546184357866814
-0.014655136638611732,-0.42686987209024185,-0.839084607541872,0.0,-0.9076830320544016
-0.026284776789573694,-0.4139535939088816,-0.8016224110281895,0.0,-0.8559061581643023
-0.026777069896539996,-0.39322095151157876,-0.7596648331266176,0.0,-0.8072833883893775
-0.01590757662537018,-0.352825959993189,-0.6897443433610078,0.0,-0.7126418432086534
-0.0026378028895466255,-0.2931994733154648,-0.583761143741383,0.0,-0.6391104561673464
0.011000102197576273,-0.2323444403848311,-0.4756889829672385,0.0,-0.584878157321284
0.012467729360546326,-0.16573410776918007,-0.34393594489890644,0.0,-0.524097593157905
0.03567595116571304,-0.10709371293731804,-0.2498633770403491,0.0,-0.46858852772872656
0.09868107924731659,-0.026295300864649658,-0.1512716809766159,0.0,-0.3912941550027762
0.18387522871808593,0.05120821504404092,-0.0814587986300041,0.0,-0.3215992115937141
0.29537985444906323,0.11986896891985636,-0.055641916609350514,0.0,-0.25946482402049914
0.3766764105919743,0.17505753777117417,-0.026561335049626017,0.0,-0.15596772805278009
0.4241398728350819,0.2107071928945761,-0.002725487045929731,0.0,-0.0957796262837336
0.4820646795847999,0.25572610266878915,0.029387525752778365,0.0,-0.01905420610035302
0.5342937976568782,0.30005929011138566,0.06582478256589303,0.0,0.05285780101162307
0.5845442420713032,0.34149048835032303,0.09843673462934294,0.0,0.10941182240176406
0.6312261910672574,0.37751486635741627,0.12380354164757518,0.0,0.17805017014536229
0.6811874572504455,0.414259351467797,0.1473312456851486,0.0,0.267709518263319
0.6869040718210871,0.41178614488012366,0.13666821793916017,0.0,0.3524254616134985
0.6698024425526464,0.39522363551543455,0.12064482847822267,0.0,0.3967007120681454
0.6295158477357308,0.35998298654277594,0.09045012534982111,0.0,0.47706458432780585
0.5628778737868743,0.30459919471296604,0.04632051563905781,0.0,0.5552102505834607
0.5282759205533281,0.2765510736628185,0.02482622677230889,0.0,0.6180680164628675
0.5191683506325119,0.26909477052251124,0.019021190412510602,0.0,0.683362415291856
0.516610687010431,0.2675117455258335,0.01841280404123602,0.0,0.7516821820816219
0.5293503243135488,0.2730775182793366,0.016804712245124365,0.0,0.8032528507228828
0.5365143502109242,0.26648697400744803,-0.0035404021960280807,0.0,0.8874016402339868
0.5395331501938829,0.2537310985567394,-0.03207095308040403,0.0,0.9446558350564406
0.5312644195629557,0.23644595282030945,-0.05837251392233672,0.0,1.0149798303215998
0.5231195660436422,0.22389044327651528,-0.07533867949061165,0.0,1.0634540622374122
0.5105462114777335,0.20408459088255937,-0.10237702971261481,0.0,1.1211406188508906
0.49560829754813956,0.1818183413786278,-0.13197161479088398,0.0,1.1867166120962227
0.4827408933598641,0.167097492314638,-0.1485459087305881,0.0,1.270190063593842
0.521263898597041,0.2049092208630749,-0.11144545687089119,0.0,1.3792057438688927
0.5706704556042568,0.2505315592959249,-0.06960733701240701,0.0,1.469120907688674
0.5996898212078525,0.27297809898165415,-0.05373362324454428,0.0,1.5176831600188423
0.6221116281591605,0.2924636939386795,-0.037184240281801506,0.0,1.5694974089450175
0.6638818253525816,0.33372880128007615,0.003575777207570685,0.0,1.6470348959634276
0.7128773984042416,0.37533743257481533,0.03779746674538914,0.0,1.7144906242704714
