upper,effects,lower,ate,ate_upper,ate_lower,z_values
0.8627298497784428,0.13874476447759754,-0.5852403208232477,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.703181048890666
0.8487080130109504,0.13554350933688086,-0.5776209943371887,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.6538694329441326
0.8307905794691708,0.1270677764006547,-0.5766550266678614,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.5739472046283698
0.8286842877004026,0.1235095391051167,-0.5816652094901693,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.497003369350394
0.8121874085743226,0.11353506922718454,-0.5851172701199536,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.3921711923944824
0.8130328509479643,0.1181225394745612,-0.5767877719988419,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.3142955331682065
0.8209928293672915,0.1266911090519311,-0.5676106112634292,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.2376413581057553
0.8643338016312475,0.16075161245545566,-0.5428305767203362,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.151452736389718
0.8921701896928315,0.18070299754634575,-0.5307641946001399,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.0825764805017208
0.8990615367606816,0.19415536155906313,-0.5107508136425554,0.6491214146961459,1.1932189192825327,0.10502391010975909,-1.0243658046747364
0.890024247859073,0.21186939654006912,-0.4662854547789348,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.9546184357866814
0.881629777238527,0.2222515426059041,-0.43712669202671883,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.9076830320544016
0.8840050737736496,0.2351678207872643,-0.413669432199121,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.8559061581643023
0.8912575454053493,0.2559004631845672,-0.3794566190362149,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.8072833883893775
0.9255127029529602,0.2962954547029569,-0.3329217935470465,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.7126418432086534
0.9748710429992146,0.35592194138068123,-0.2630271602378521,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.6391104561673464
1.008114153588847,0.4167769743113148,-0.1745602049662175,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.584878157321284
1.0703743874989045,0.4833873069269657,-0.10359977364497303,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.524097593157905
1.0884980419628123,0.5420277017588279,-0.004442638445156577,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.46858852772872656
1.1741839842569508,0.6228261138314963,0.07146824340604174,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.3912941550027762
1.227272475439358,0.698544589659839,0.16981670388032,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.3215992115937141
1.2882744226106633,0.7646628012620655,0.24105117991346792,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.25946482402049914
1.3530787350265852,0.8208581600163298,0.2886375850060745,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.15596772805278009
1.395213929929756,0.8585117455728739,0.321809561215992,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.0957796262837336
1.4448934603699963,0.9035418592221551,0.36219025807431404,0.6491214146961459,1.1932189192825327,0.10502391010975909,-0.01905420610035302
1.4843107911821123,0.9457935045239939,0.40727621786587553,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.05285780101162307
1.528280627226275,0.9855146122635345,0.4427485973007942,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.10941182240176406
1.5704815637557514,1.0213723236691363,0.4722630835825212,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.17805017014536229
1.6035560097285741,1.0558789342630288,0.5082018587974834,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.267709518263319
1.606504331447044,1.0511374527222144,0.4957705739973848,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.3524254616134985
1.584188400314305,1.034907082833437,0.48562576535256896,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.3967007120681454
1.5479717671972608,1.0002836629794571,0.4525955587616536,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.47706458432780585
1.4948419462720843,0.950224693616823,0.40560744096156165,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.5552102505834607
1.4649153711338148,0.9256724883589642,0.38642960558411366,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.6180680164628675
1.4550121123594273,0.918216185218657,0.3814202580778867,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.683362415291856
1.4463981352691726,0.9166331602219795,0.3868681851747864,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.7516821820816219
1.457602025885233,0.9221989329754825,0.3867958400657321,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.8032528507228828
1.472708913430869,0.9156083887035938,0.3585078639763186,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.8874016402339868
1.469654683192641,0.9028525132528853,0.33605034331312955,0.6491214146961459,1.1932189192825327,0.10502391010975909,0.9446558350564406
1.4770036177646277,0.8855673675164554,0.2941311172682831,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.0149798303215998
1.4589519215624334,0.8730118579726613,0.28707179438288943,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.0634540622374122
1.436704807049852,0.8532060055787052,0.2697072041075582,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.1211406188508906
1.4127535217336278,0.8309397560747739,0.2491259904159201,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.1867166120962227
1.402021519683692,0.8162189070107837,0.23041629433787525,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.270190063593842
1.4415529146609338,0.854030635559221,0.26650835645750814,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.3792057438688927
1.50277794392508,0.8996529739920707,0.29652800405906155,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.469120907688674
1.527459542472985,0.9220995136778,0.3167394848826147,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.5176831600188423
1.5503593732503083,0.9415851086348254,0.33281084401934247,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.5694974089450175
1.599176018240418,0.9828502159762221,0.36652441371202626,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.6470348959634276
1.621856000336487,1.0243406417842034,0.4268252832319196,0.6491214146961459,1.1932189192825327,0.10502391010975909,1.7144906242704714
