upper,effects,lower,ate,ate_upper,ate_lower,z_values
1.1536087865505245,0.7781900915559332,0.4027713965613419,0.7938101990691026,1.1633926135074613,0.4242277846307439,0.0
1.2916035785442395,0.9013703699111132,0.511137161277987,0.7938101990691026,1.1633926135074613,0.4242277846307439,1.0
1.2201543605818896,0.8367781133814653,0.45340186618104106,0.7938101990691026,1.1633926135074613,0.4242277846307439,2.0
1.196931884148469,0.826882586625524,0.456833289102579,0.7938101990691026,1.1633926135074613,0.4242277846307439,3.0
1.1657368970397535,0.7773587365097734,0.3889805759797934,0.7938101990691026,1.1633926135074613,0.4242277846307439,4.0
1.0184865224071176,0.643086659002,0.2676867955968824,0.7938101990691026,1.1633926135074613,0.4242277846307439,5.0
1.2508023136274835,0.8798932727080009,0.5089842317885183,0.7938101990691026,1.1633926135074613,0.4242277846307439,6.0
1.1864742095153087,0.8074786353757465,0.4284830612361843,0.7938101990691026,1.1633926135074613,0.4242277846307439,7.0
1.094589811617603,0.7217138653689624,0.3488379191203219,0.7938101990691026,1.1633926135074613,0.4242277846307439,8.0
1.150807340185455,0.7725051426976077,0.39420294520976035,0.7938101990691026,1.1633926135074613,0.4242277846307439,9.0
