upper,effects,lower,ate,z_values
0.09554000668097576,-0.025518496261528356,-0.14657699920403247,0.0,0.0
0.3385162146450466,0.18605189105185,0.03358756745865338,0.0,1.0
0.21478226464848824,0.10260213229450177,-0.009578000059484698,0.0,2.0
0.12667457204926902,0.03437702907846078,-0.05792051389234747,0.0,3.0
0.06217600571896649,-0.024537636247435116,-0.11125127821383672,0.0,4.0
-0.04296300114422805,-0.20286123020575542,-0.3627594592672828,0.0,5.0
0.1555905485672179,0.051295122314548504,-0.053000303938120906,0.0,6.0
0.11282802344742071,-0.029748480903286523,-0.17232498525399376,0.0,7.0
0.008549683103913797,-0.07403537039815396,-0.1566204239002217,0.0,8.0
0.06850094540295217,-0.024892564665608418,-0.11828607473416901,0.0,9.0
