upper,effects,lower,ate,z_values
0.43068922878262017,0.08841793817426044,-0.25385335243409923,0.0,-1.7144182573044016
0.4389213052355728,0.09450228795998708,-0.24991672931559863,0.0,-1.658484742346402
0.43516044167967105,0.09003305785719865,-0.2550943259652738,0.0,-1.576011262540505
0.4300479694296201,0.0865875252506845,-0.25687291892825104,0.0,-1.5246816375261607
0.41597814570094754,0.07150952264090887,-0.2729591004191298,0.0,-1.4525121304638227
0.3982354107598216,0.059670312586428104,-0.27889478558696545,0.0,-1.3917007202410199
0.36051872597414014,0.04825022318666869,-0.2640182796008027,0.0,-1.3512796738283397
0.33273212750463066,0.02851199185478384,-0.27570814379506303,0.0,-1.2911313308400365
0.30403877571263754,0.006576577548679463,-0.2908856206152786,0.0,-1.216236212856429
0.28570276620217155,-0.010880335684464337,-0.30746343757110023,0.0,-1.155487407628078
0.2734613740037244,-0.019166762858042835,-0.31179489971981,0.0,-1.1113378338892788
0.2747816397798344,-0.017477998907480363,-0.3097376375947951,0.0,-1.0552414573892461
0.3019481723797239,-0.014291443882041843,-0.33053106014380756,0.0,-0.9733962062337137
0.2971679053553133,-0.012008389575279277,-0.32118468450587184,0.0,-0.9024451097017911
0.29319646690062673,-0.011593233526703578,-0.31638293395403383,0.0,-0.8662282981810873
0.2903585074537754,-0.009711865750033577,-0.30978223895384255,0.0,-0.8156291692951694
0.2841399239608329,-0.007284578934081631,-0.29870908182899614,0.0,-0.7265906511140023
0.26880103358976065,-0.00931840244849974,-0.28743783848676013,0.0,-0.6776854105773392
0.18355800728926053,-0.03415302836195501,-0.2518640640131705,0.0,-0.5831458420782769
0.11000055919067944,-0.053301335921969985,-0.2166032310346194,0.0,-0.5147143555393721
0.05944213703621824,-0.07113625155195598,-0.20171464014013019,0.0,-0.4071844506396704
0.052439456541587826,-0.07602192815304601,-0.20448331284767984,0.0,-0.3621069725522465
0.05423613175203343,-0.07982106756204571,-0.21387826687612485,0.0,-0.2936618410852831
0.06891767335597378,-0.0758429855280361,-0.220603644412046,0.0,-0.24507315761377124
0.08407223485144343,-0.06736423395768533,-0.21880070276681407,0.0,-0.17492247994997207
0.0968713570313029,-0.0600656533771014,-0.2170026637855057,0.0,-0.09192683918267891
0.1208324914078049,-0.05617097871410702,-0.23317444883601895,0.0,-0.03110224584385124
0.14791156389714774,-0.047066481671986626,-0.242044527241121,0.0,0.03295584469496732
0.18162444059862798,-0.04007331874647224,-0.26177107809157246,0.0,0.10014427940389098
0.18865832528540438,-0.034587869133301585,-0.25783406355200755,0.0,0.17811550281354144
0.21905673172059198,-0.015599535067246373,-0.2502558018550847,0.0,0.2818047468804571
0.2453057589287997,0.005271518217441928,-0.23476272249391583,0.0,0.3606772137689366
0.2695037590171141,0.021340014664593843,-0.22682372968792638,0.0,0.45794210337667784
0.26363899101361765,0.01841636950602782,-0.226806252001562,0.0,0.5505622722333529
0.2672822446086762,0.01922315862616561,-0.228835927356345,0.0,0.622113222680239
0.26623891867606675,0.017315934533401717,-0.2316070496092633,0.0,0.6982756989430325
0.26412317841656163,0.013713837944857393,-0.23669550252684682,0.0,0.755945184769382
0.26063920245648364,0.011516707188346825,-0.23760578807979002,0.0,0.8161410763236865
0.259016033993612,0.009700607611421413,-0.23961481877076918,0.0,0.8791384908322851
0.25308669534877926,0.003169732246190299,-0.24674723085639866,0.0,0.9190562870805149
0.23344402344924217,-0.015531838446978474,-0.26450770034319915,0.0,1.0052655775049524
0.22834790343637412,-0.03112141401822932,-0.29059073147283276,0.0,1.092372034321898
0.229954159287615,-0.02809929473461334,-0.2861527487568417,0.0,1.1670961869596086
0.23508912237582075,-0.021987465136893314,-0.2790640526496074,0.0,1.2228798455246896
0.2631547901723628,-0.0017805811214623435,-0.2667159524152875,0.0,1.336605659062951
0.2888136953299788,0.021107693145443723,-0.24659830903909133,0.0,1.4079242761109105
0.2769063746221486,0.036718911174253605,-0.20346855227364138,0.0,1.463198831570996
0.2856662723114096,0.04400102955322255,-0.1976642132049645,0.0,1.5259295550013
0.2876591529567076,0.04626228056430315,-0.19513459182810128,0.0,1.6278966407640985
0.2914016908272802,0.051403901444414896,-0.18859388793845036,0.0,1.6755878775909374
