outcome_lc2vs1_iate_sim,outcome_lc2vs1_iate_est
0.12925157367492687,-0.7455371650341223
0.12925157367492687,-0.6782975265036357
0.12925157367492687,-0.6528637209368
0.12925157367492687,-0.6480287139513585
0.12925157367492687,-0.64541695452608
0.12925157367492687,-0.6334343899646286
0.12925157367492687,-0.6325973413510567
0.12925157367492687,-0.6283975095050398
0.12925157367492687,-0.6247737406700704
0.12925157367492687,-0.624633772905523
0.12925157367492687,-0.6158936819799783
0.12925157367492687,-0.6075018423179244
0.12925157367492687,-0.6064507297620384
0.12925157367492687,-0.6024658310954245
0.12925157367492687,-0.6011449670652504
0.12925157367492687,-0.6002636121174489
0.12925157367492687,-0.5952094433313075
0.12925157367492687,-0.5928687373577634
0.12925157367492687,-0.5927952762938317
0.12925157367492687,-0.5913011069697396
0.12925157367492687,-0.5888572894060371
0.12925157367492687,-0.5854441277164595
0.12925157367492687,-0.5850368227310918
0.12925157367492687,-0.5842223015518567
0.13356003863573818,-0.5766330175662728
0.13195596812803134,-0.5766169989704466
0.13539437184147424,-0.5746764532845023
0.13520257313195028,-0.5738239971098051
0.1374427142239997,-0.5630296183795517
0.1401231410953438,-0.5607418190647573
0.14066706642271398,-0.5546157500182627
0.1348402424662647,-0.5545788504497315
0.1329219591131378,-0.5518025628741406
0.1309930457186128,-0.5480043055436115
0.1289563580044769,-0.547046005586943
0.1260152749152719,-0.5467841620828569
0.1251273141710325,-0.5449726173837177
0.12281123812772839,-0.543144524420228
0.12320929534761563,-0.5404605331222943
0.1234378315731601,-0.5300259160130197
0.12188320931168012,-0.5247139216921479
0.11611600525311308,-0.5225157962624662
0.11805996175250694,-0.5221153313704401
0.12358048136144492,-0.5209981807888701
0.12478661235488292,-0.5197946889493855
0.12138997519644487,-0.5173755893211422
0.12136617183210766,-0.5173491725247215
0.12403755101792362,-0.5170825352828005
0.12214321161629453,-0.5132845047932209
0.12123392997701547,-0.5096930556055403
0.12140305836870294,-0.5065463915118449
0.12285319772822098,-0.5059696769417577
0.12234034599229936,-0.5048427750300057
0.12169444281196863,-0.5032920688456399
0.12316103837350192,-0.5029034503579095
0.12378272313133183,-0.5019106168545144
0.12336843047780159,-0.49968260212467464
0.12118586775560578,-0.4932129116193115
0.12692934637795572,-0.49236059972018376
0.12482063968763105,-0.4918600609262231
0.12422889826652206,-0.4914338605367312
0.12268301246789916,-0.4895351227575898
0.12382462235525893,-0.4894082703137171
0.12941380083964274,-0.488689843532196
0.13029747618901996,-0.4880336002195226
0.12839916398853612,-0.48723584037431233
0.1273135081812704,-0.4854303812794921
0.12204378356682012,-0.4849260179985768
0.12217321982580656,-0.48327267416325626
0.12063997192584211,-0.48208176050699625
0.11932846139892514,-0.48199642986466446
0.11754450519934424,-0.4816127680279477
0.11439546806823103,-0.4801867981456537
0.11558117333731857,-0.47956718958378197
0.11363203042303086,-0.47458480452260643
0.11526976846161752,-0.4723019903253953
0.11449229891680755,-0.4705992569686823
0.11635475856419097,-0.4681342951764632
0.1163715317553859,-0.4671550519425917
0.12304663130120222,-0.46429264099258694
0.12286817069832856,-0.4620051557859945
0.12742522491874753,-0.4620001471894991
0.12810678901348224,-0.4599987645543549
0.1308291392942513,-0.4576529941590997
0.1297779912463698,-0.45571223148543094
0.12948542723304474,-0.45533079189602077
0.1317157398516361,-0.45500995371967007
0.13388559792109583,-0.4539424793774033
0.1363646974791486,-0.4493049345864074
0.13917267287452637,-0.44807692447011105
0.13994916242351124,-0.4458727689616837
0.13489428202410933,-0.4453786584866654
0.1344342297319191,-0.44309299093859167
0.13826473037489903,-0.44236751328026513
0.13881663652672563,-0.44121052155209817
0.1394947164985838,-0.4405919026453827
0.14135432238915263,-0.43945827228049783
0.14382894323853845,-0.4393476228219473
0.145276605131325,-0.43907351042894105
0.14572207736783943,-0.438932130260395
0.1460935252898636,-0.4380064847389038
0.14589629324722025,-0.43769738618762155
0.14374064941625073,-0.4360111621233038
0.14213349813451537,-0.4359919020296964
0.1424686275813058,-0.4359588063702702
0.14305917629438367,-0.4342716103119778
0.14222864832487542,-0.4339973082669484
0.141598633411959,-0.43398289899253817
0.14220389538374886,-0.4332026425612179
0.14265127619287415,-0.4315221164254771
0.14277635962476454,-0.4274843002367369
0.14082354958128404,-0.42361005944116237
0.13826741467281398,-0.42354301261025906
0.13965345900537737,-0.4226742203601189
0.13829096974082325,-0.4214082193763568
0.14635216942392051,-0.42049927614472277
0.14749044528798924,-0.41511744679551177
0.15150768883535526,-0.4126196901291446
0.15380882585054306,-0.41189776651227605
0.15461669170726872,-0.41011395364553815
0.15672780189739455,-0.40834687167286454
0.15472782114799938,-0.4080827341908454
0.15726599052303625,-0.4048496986149941
0.15584548290566336,-0.4046155683054307
0.1550099754902105,-0.40259181254018256
0.15383785910190817,-0.3977275571877385
0.15623526598625623,-0.3969948800323842
0.15283270182647163,-0.3967042654227876
0.15218384696592352,-0.39560263053440925
0.14631761251702646,-0.393877633201759
0.14379657710234428,-0.39228963536536743
0.14225090916820998,-0.39043852941517854
0.14485281300521866,-0.38677145856230444
0.1443124938530242,-0.3844153357862633
0.1452330393921396,-0.3841711737553001
0.14527003790863596,-0.38232348570722374
0.1420747753803262,-0.38146299288125984
0.1366988339971657,-0.3737354906743326
0.1371042878484372,-0.3691805440369521
0.13946990639348103,-0.36572231648949693
0.13665609221230235,-0.36540262812681484
0.1352491685664893,-0.3652883642071939
0.13514059558270825,-0.3627169413501391
0.13436092772033334,-0.36237855688202303
0.13404718201130017,-0.36125029497422884
0.13293957141435708,-0.36031014198783695
0.1312583328772735,-0.3602165572299696
0.13356808437995837,-0.3600439692734607
0.131227560209503,-0.35990487528344023
0.13156620267441022,-0.35841521667482373
0.13170152382468078,-0.3578132414899119
0.13130099590637462,-0.3565571694362104
0.13148852616559098,-0.35651874835110225
0.1323861359742683,-0.35555287096258625
0.13300227136162024,-0.3494317998244566
0.13902228053898552,-0.34457992084647215
0.14028540783525092,-0.3444074643738105
0.13947759443372765,-0.34206762032251636
0.13988374226008232,-0.340307311648427
0.14095938977445133,-0.34021896550659614
0.13881961154104722,-0.33865057138726534
0.13606935240145018,-0.33810680142084226
0.13736349304881143,-0.3380714812136557
0.13346908429589469,-0.33649343576546187
0.13119324374451488,-0.33271196940714964
0.12766088476315207,-0.33222716943036557
0.12586824481524128,-0.3316183131659151
0.12672024399702286,-0.329800637820887
0.12485987442827938,-0.3273480790946886
0.12719482612601593,-0.3260264297041135
0.12432991665585888,-0.3223863342625484
0.12210394178103282,-0.3216003972362649
0.12360232989536765,-0.3212901106764261
0.11853740836880194,-0.3184587122971184
0.11649450413238918,-0.31729922784261255
0.11955181017574273,-0.3112158577771332
0.12054294054763172,-0.3085678392464685
0.12157700127058929,-0.3084284802241757
0.12564157338091025,-0.3080079871531625
0.12793583758097188,-0.3063779273842545
0.12550189700058254,-0.30620554879482875
0.12620204129845264,-0.3018844330613612
0.12576349583318386,-0.2976406675983839
0.12464568691140473,-0.2960914538501758
0.12851703557424296,-0.2904940908087462
0.13084758209915784,-0.2889515308084788
0.12693951515067908,-0.28845779142875444
0.12547011226450727,-0.28744559127789987
0.1278019607929738,-0.28717135188202497
0.12596335154504867,-0.28059689501064056
0.12584539735323175,-0.2794537140941743
0.1222824177388137,-0.26589199090447657
0.12078091167245404,-0.26505145698700894
0.11836951639638235,-0.2600567718434183
0.11513965916163998,-0.25953004228220544
0.1133093634066633,-0.258112970880336
0.11187708230980084,-0.25809406940421636
0.11016921763414571,-0.2568039815197045
0.11262581149053152,-0.25039274354141966
0.11010809957787479,-0.24940305604403054
0.10982928454689295,-0.24853613995206522
0.10713909818448891,-0.2482103237165365
0.10386933583917102,-0.2469128772337613
0.10040225576130796,-0.24360407941766465
0.104455982441292,-0.2422491538578365
0.10486911691749745,-0.24221850207629556
0.10383314222383536,-0.23645606271676836
0.10389530417503998,-0.2339982875315415
0.10216023117978276,-0.23098906770147562
0.102981175852027,-0.2302638054325295
0.10115251927228901,-0.2296094184816987
0.09946479862671481,-0.22776765368785545
0.10119704572663464,-0.2270560703290288
0.10236527210418964,-0.2268486663808271
0.09977928771894007,-0.22545443472210813
0.10174783355340841,-0.22482897628811135
0.10463488108261743,-0.21965733791072062
0.10203528001352388,-0.21742727166476405
0.10291805624535041,-0.2155846918257655
0.10628490057561851,-0.21186913909235655
0.10377015049506749,-0.21129019388894238
0.10622105043691535,-0.2081805818493408
0.1035361836732689,-0.19943632332917596
0.09707640293539466,-0.19862653130910105
0.09774803212994355,-0.1982324392555828
0.09719735885768402,-0.19735654500726185
0.09434328055554989,-0.19679078765663177
0.09286490721138801,-0.19478391175032728
0.09175107572851032,-0.19379066676450085
0.09018639002802448,-0.19241105911957893
0.08722129922629099,-0.19010674247951664
0.0809087491949205,-0.18549196566716109
0.07981581897758927,-0.1838655190919699
0.07869130010738147,-0.18355981397257823
0.08168572569281118,-0.18195729696281898
0.07946316063900248,-0.18003204398524952
0.07772379511702782,-0.17694020979246405
0.07716065082505999,-0.17565081622649964
0.07389182944433265,-0.17438161591623016
0.07253738203379623,-0.1712237623403782
0.07224916405181286,-0.1687074136762575
0.07598728971802671,-0.16564785088050007
0.08069187436634513,-0.16476932442571238
0.0775510490278222,-0.16367168105512228
0.07705221084104934,-0.16142762962398186
0.07715799975468444,-0.1580208921262066
0.07578623684821345,-0.15656875438093817
0.07659422031176735,-0.1554231967757273
0.07646584572292003,-0.15111236918315168
0.07541833892846549,-0.150533771728799
0.07417867462012845,-0.1503756865789873
0.07465202791740025,-0.14969699932774863
0.06612960054047826,-0.14946445206920111
0.06507814732355985,-0.14707804158934606
0.06250225536483725,-0.1470234452300887
0.05760366493418542,-0.1462208566691431
0.06096249029686695,-0.14600444423435605
0.06336150332029848,-0.14507016077161658
0.06358241139258103,-0.14440712817796938
0.062410767738665426,-0.14275534678916008
